offerId,name,before,now,cardStatus,需补图,需补视频,需补属性,平台问题,剩余建议
jz-wfvstx-4818025314,,46,68,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5143700512,,46,68,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5710352754,,46,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-f2484t-5213284651,,46,46,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+12); ADDITIONAL(+1); FILTERABLE(+3); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-2104735840,,46,46,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+11); DESCRIPTION_LENGTH(+23); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2834263883-xx9p,,47,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+3); PICTURE_COUNT(+7); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2888311204-kc2Y,,47,66,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+3); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-fq6f2z-3811952275,,47,47,HAS_CARD_CAN_UPDATE_PROCESSING,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+3); FILTERABLE(+7); PICTURE_COUNT(+7); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-vhijp3-4281165900,,47,72,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+4); PICTURE_COUNT(+3); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-vhijp3-4281166066,,47,72,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+1); ADDITIONAL(+3); FILTERABLE(+6); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-260608nw14-4263895303,,47,79,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+4); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-2607281n44-3372240107,,47,73,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-2nf96y-4535688933,,47,65,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+1); FIRST_PICTURE_SIZE(+8); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-43c4a1-4160141158,,47,75,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+3); FIRST_PICTURE_SIZE(+1); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-gjoym9-1595791996,,47,67,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-gxi10h-769385871,,47,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+3); FILTERABLE(+3); FIRST_PICTURE_SIZE(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-gxi10h-769388082,,47,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+3); FILTERABLE(+3); FIRST_PICTURE_SIZE(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-h9kp0m-2245932773,,47,69,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+4); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-ra4xyb-4645750806,,47,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-3767636075,,47,71,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+4); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-v6j4ej-4857882655,,47,79,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-2832678484,,47,70,HAS_CARD_CAN_UPDATE,Y,Y,Y,,ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+3); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4214221856,,47,71,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5069167326,,47,75,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-00mkoz-3198759653,,47,47,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+5); ADDITIONAL(+2); FILTERABLE(+8); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3408879387,,47,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+3); FIRST_PICTURE_SIZE(+7); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
YCXP-l342yy-3198759653,,47,47,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+5); ADDITIONAL(+2); FILTERABLE(+8); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2395238637-YjOH,,48,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+4); FIRST_PICTURE_SIZE(+2); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2627544436-BuYA,,48,60,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2876990874-p2A1,,48,72,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+6); FILTERABLE(+9); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GM01-4265734803,,48,75,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+4); FIRST_PICTURE_SIZE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-8jlgyl-5123964207,,48,78,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+3); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-8jlgyl-5393650540,,48,76,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+1); ADDITIONAL(+4); FILTERABLE(+1); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-4340995899,,48,78,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+3); FILTERABLE(+4); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+4); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-260815v031-311932891,,48,69,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+2); PICTURE_COUNT(+6); TITLE_LENGTH(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-2nf96y-3798902520,,48,65,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-93mo1m-5001837159,,48,48,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+4); FILTERABLE(+8); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-93mo1m-5023243114,,48,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-93mo1m-5023414001,,48,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-93mo1m-5023452799,,48,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-fq6fzb-3761980623,,48,74,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+8); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-mn9jc2-3372111782,,48,71,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+9); ADDITIONAL(+4); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-mn9jc2-4280068659,,48,78,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+3); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-r0nm0c-3906906270,,48,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+5); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-00mkoz-2992061228,,48,48,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+7); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-o5ajbj-5303279152,,48,77,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+1); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
SF2608248fhz-3980709074,,48,68,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+2); PICTURE_COUNT(+1); TITLE_LENGTH(+10); FIRST_VIDEO_LENGTH(+2)
WSJBJNINE,,48,74,HAS_CARD_CAN_UPDATE_ERRORS,Y,,Y,Y,ADDITIONAL(+4); FILTERABLE(+2); PICTURE_COUNT(+2); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+11); AVERAGE_PICTURE_SIZE(+1)
WSJBJSEVEN,,48,76,HAS_CARD_CAN_UPDATE_ERRORS,Y,,Y,Y,ADDITIONAL(+4); PICTURE_COUNT(+2); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+11); AVERAGE_PICTURE_SIZE(+1)
WSJBJTHIRTEEN,,48,76,HAS_CARD_CAN_UPDATE_ERRORS,Y,,Y,Y,ADDITIONAL(+4); PICTURE_COUNT(+2); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+11); AVERAGE_PICTURE_SIZE(+1)
WSJBJTHREE,,48,75,HAS_CARD_CAN_UPDATE_ERRORS,Y,,Y,Y,ADDITIONAL(+4); FILTERABLE(+1); PICTURE_COUNT(+2); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+11); AVERAGE_PICTURE_SIZE(+1)
YCXP-l342yy-2992061228,,48,48,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+7); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
2926949736-nJ5T,,49,66,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
3068578765-nBcq,,49,73,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+2); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-fq6f2z-2491004374,,49,71,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+5); ADDITIONAL(+4); FILTERABLE(+2); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-4189396833,,49,68,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+6); FILTERABLE(+3); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-260803a2lr-1468004652,,49,49,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+10); TITLE_LENGTH(+11); DESCRIPTION_LENGTH(+22); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-2nf96y-4227173297,,49,70,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+6); FILTERABLE(+5); TITLE_LENGTH(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-43c4a1-4374135971,,49,64,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+7); ADDITIONAL(+3); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-79kd0n-4196907292,,49,68,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+4); PICTURE_COUNT(+7); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-4328903874,,49,70,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3024336977,,49,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4047019065,,49,72,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+4); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4342582697,,49,67,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5455283089,,49,78,HAS_CARD_CAN_UPDATE,,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5646262870,,49,75,HAS_CARD_CAN_UPDATE,,,,,
jz-ydp9z9-4285299126,,49,74,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+9); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-5wxmmp-4386949796,,49,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+9); ADDITIONAL(+4); FILTERABLE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-o5ajbj-5110638746,,49,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-qtsoul-4738816474,,49,79,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+8); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3490120309,,49,67,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+5); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
manl6heay52s1juj3mow,,49,78,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
manlmst3xzxjyvwtrwtj,,49,78,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
SF2608248fhz-3032389096,,49,79,HAS_CARD_CAN_UPDATE_ERRORS,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FILTERABLE(+2); FIRST_VIDEO_LENGTH(+2)
WUYIN-CHENG,,49,70,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+9); ADDITIONAL(+5); FILTERABLE(+2); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-FEN,,49,73,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+2); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-HUANG,,49,78,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-HUI,,49,78,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-QING,,49,73,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+2); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-SHENLAN,,49,57,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+9); ADDITIONAL(+5); FILTERABLE(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
WUYIN-SHENLV,,49,68,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
